#IMPORTAÇÃO ZAC
703;;;10223/01/2021;18;0;;80;NF 059180 de L PEREIRA DE AMANDIO;32,40
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137384-01 d;226,00
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137333-01 d;230,28
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137410 DE JORGE A;106,07
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137412 DE ADELIR;85,61
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137415 DE FELIPE;205,65
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137417 DE JORGE A;97,22
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137418 DE ALEXAND;205,00
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137419 DE ADRIANO;224,95
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137420 DE LUCIANA;199,85
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137421 DE DIEGO B;45,21
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137422 DE LEANDRO;753,68
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137423 DE CONSUMI;192,05
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137424 DE CONSUMI;105,00
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137426 DE NILZA C;170,14
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:136202-A1 d;23,50
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137427 DE JORGE A;11,28
703;;;10223/01/2021;18;0;;80;NF 059171 de EXTREMOCAR SERVICOS AUTOMOT;310,59
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137428 DE EMD ACE;85,10
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137434 DE CONSUMI;44,00
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137435 DE DEIVIDI;430,28
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137436 DE EMERSON;160,42
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137440 DE JOAO AN;505,38
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137441 DE JBX ACE;323,25
703;;;10223/01/2021;18;0;;80;NF 059183 de JOSE EDUARDO PINTADO BARBOS;78,98
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137442 DE MARCOS;118,34
703;;;10223/01/2021;18;0;;80;NF 059212 de KEPPLER IND E COM DE ALIMEN;99,39
703;;;10223/01/2021;18;0;;80;NF 059174 de CARLOS ALBERTO ECCEL DOS SA;520,72
703;;;10223/01/2021;18;0;;80;NF 059184 de GP PNEUS LTDA;77,36
703;;;10223/01/2021;18;0;;80;NF 059179 de CARLOS ALBERTO ECCEL DOS SA;20,87
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137444 DE JOAO LA;402,87
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137447 DE RAFAEL;108,00
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137448 DE CONSUMI;491,72
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137451 DE JOAO CA;550,01
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137452 DE ADRIANO;111,90
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137453 DE FUNDACA;23,28
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137454 DE PAULO R;43,00
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137457 DE EDER HO;80,89
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:058371-A;584,78
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137459 DE FABIO F;308,29
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137325-01 d;151,61
703;;;10223/01/2021;18;0;;80;NF 059191 de RISSIERE DOS SANTOS SILVA;105,87
703;;;10223/01/2021;18;0;;80;NF 059193 de CARLOS ALBERTO ECCEL DOS SA;42,13
703;;;10223/01/2021;18;0;;80;NF 059214 de ANUAR ANTONIO POLETTO & CIA;498,32
703;;;10223/01/2021;18;0;;80;NF 059194 de RISSIERE DOS SANTOS SILVA;326,95
703;;;10223/01/2021;18;0;;80;NF 059203 de EXTREMOCAR SERVICOS AUTOMOT;64,00
703;;;10223/01/2021;18;0;;80;NF 059205 de EXTREMOCAR SERVICOS AUTOMOT;30,22
703;;;10223/01/2021;18;0;;80;NF 059206 de L PEREIRA DE AMANDIO;21,00
703;;;10223/01/2021;18;0;;80;NF 059195 de MARTA FERREIRA GUIMARAES AU;168,11
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:136196-A1 1;2163,27
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:135811-A1 1;1260,44
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137460 DE RODRIGO;548,92
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137419-0;224,95
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137409-0;192,07
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137424-0;105,00
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:059162-0;104,12
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137461 DE FABIANO;82,02
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137391-0;23,90
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137394-0;644,60
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:059165-0;120,00
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137463 DE DINOS C;74,85
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137381-0;797,53
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137448-0;491,72
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137435-0;430,28
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137436-0;160,42
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137398-0;136,02
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137465 DE MARCIO;178,00
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137466 DE MARCIO;416,75
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137468 DE WILLIAN;53,00
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137469 DE FABIANO;82,40
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137470 DE ANDRIGO;31,36
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137472 DE DAVI GU;50,42
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137473 DE DAVI GU;118,18
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137474 DE EDER HO;25,86
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137475 DE CONSUMI;24,00
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137475-0;24,00
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:059193-0;42,13
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137444-0;402,87
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137477 DE FRANCIS;269,60
703;;;10223/01/2021;18;0;;80;NF 059198 de OFICINA IDEAL COM E SERV AU;84,74
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137454-01 d;43,00
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137480-01 d;31,85
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137389-01 d;84,20
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137418-01 d;205,00
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137410-01 1;198,74
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137410-01 d;15,83
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137408-01 d;87,97
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137447-01 d;108,00
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137468-01 d;53,00
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137488-01 d;66,00
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137423-01 d;192,05
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137459-01 d;308,29
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137451-01 d;550,01
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137514-01 d;46,43
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137359-01 d;78,46
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137308-01 1;808,62
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137478 DE RONALDO;199,68
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137480 DE RAFAEL;31,85
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137481 DE V.G DE;114,31
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137482 DE MYKAEL;489,38
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137483 DE JOAO AN;143,24
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137466-0;416,75
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:059174-0;541,59
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137461-0;164,42
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137434-0;44,00
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137389-0;27,80
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137485 DE FELIPE;465,79
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137486 DE FELIPE;24,04
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137487 DE RODRIGO;30,00
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137488 DE THALES;66,00
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137489 DE CARLOS;296,06
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137490 DE RODRIGO;212,52
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137491 DE MOACYR;75,00
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137492 DE ANDERSO;219,11
703;;;10223/01/2021;18;0;;80;NF 059200 de ARTHUR PANDOLFO NETO;61,09
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137494 DE JORGE A;52,12
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137495 DE ANDRE P;130,72
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137497 DE ANDERSO;320,17
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137498 DE LUIZ CA;151,60
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137499 DE CELSO C;150,52
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137500 DE LIRIA V;505,25
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137501 DE CONSUMI;312,00
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137502 DE CONSUMI;20,50
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137502-0;20,50
703;;;10223/01/2021;18;0;;80;NF 059204 de AUTO CENTER STO EIRELI ME;268,94
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137501-0;312,00
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137503 DE PAULO V;79,00
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137504 DE GUEUREN;240,07
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137505 DE DIEGO B;66,82
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:059206-0;21,00
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137386-0;100,00
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137505-0;66,82
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137506 DE DAVI GU;68,81
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137507 DE CONSUMI;18,50
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137508 DE ADELIR;114,36
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137509 DE CONSUMI;400,00
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137511 DE GUEUREN;19,30
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137495-0;130,72
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137497-0;320,17
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137421-0;45,21
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:058367-A1 d;380,00
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137514 DE FIDELIS;46,43
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137422-0;753,68
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137516 DE LUCIANA;86,01
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137517 DE CONSUMI;137,73
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137518 DE RODRIGO;157,62
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137519 DE CONSUMI;85,13
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137520 DE LIRIA V;144,95
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137521 DE ALEX FE;58,00
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137522 DE CONSUMI;24,00
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:059200-0;61,09
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137491-0;75,00
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137523 DE CONSUMI;90,00
703;;;10223/01/2021;0;18;;80;RECEBIMENTO FRENTE DE CAIXA DPL:137519-0;37,13
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137524 DE ISAIAS;130,00
703;;;10223/01/2021;18;0;;80;RECEBIMENTO REF. NFC-E 137525 DE MOACYR;71,00
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137519-01 d;48,00
703;;;10223/01/2021;0;18;;80;USO DE CREDITO AGRUPAMENTO DE DUPLICATAS;38,26
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:136698-A1 d;1000,00
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137217-01 1;761,58
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137415-01 d;141,15
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137415-01 1;52,00
703;;;10223/01/2021;0;18;;80;RECEBIMENTO DE DUPLICATA DPL:137503-01 d;79,00
703;;;10223/01/2021;660;0;;80;RECEBIMENTO REF. NFC-E 137390 DE CONSUMI;46,00
703;;;10223/01/2021;660;0;;80;RECEBIMENTO REF. NFC-E 137395 DE CONSUMI;139,86
703;;;10223/01/2021;660;0;;80;RECEBIMENTO REF. NFC-E 137396 DE CONSUMI;80,62
703;;;10223/01/2021;660;0;;80;RECEBIMENTO REF. NFC-E 137399 DE CONSUMI;114,56
703;;;10223/01/2021;660;0;;80;RECEBIMENTO REF. NFC-E 137413 DE EDEGAR;102,59
703;;;10223/01/2021;660;0;;80;RECEBIMENTO REF. NFC-E 137425 DE CONSUMI;63,22
703;;;10223/01/2021;660;0;;80;RECEBIMENTO REF. NFC-E 137431 DE CONSUMI;39,00
703;;;10223/01/2021;660;0;;80;RECEBIMENTO REF. NFC-E 137449 DE CONSUMI;71,73
703;;;10223/01/2021;660;0;;80;RECEBIMENTO REF. NFC-E 137450 DE CONSUMI;10,00
703;;;10223/01/2021;660;0;;80;RECEBIMENTO REF. NFC-E 137455 DE JOSUE S;587,64
703;;;10223/01/2021;660;0;;80;RECEBIMENTO REF. NFC-E 137456 DE CONSUMI;80,00
703;;;10223/01/2021;660;0;;80;DPL:058371-A1 059180-01 de L PEREIRA DE;600,00
703;;;10223/01/2021;660;0;;80;DPL:137419-01 de ADRIANO CORLASSOLI PINT;199,64
703;;;10223/01/2021;660;0;;80;DPL:137409-01 de THIAGO FRANCISCO OLIVEI;192,07
703;;;10223/01/2021;660;0;;80;DPL:137424-02 de CONSUMIDOR FILIAL ZONA;55,00
703;;;10223/01/2021;660;0;;80;DPL:059162-01 de LACY RAMOS PAMPIM ME;104,12
